gene_row_idx,gene_identifier,degree,degree_bin
1553,2220,73,4
1554,2222,481,9
1555,2224,280,8
1556,2230,272,8
1557,2232,168,7
1558,2235,304,8
1559,2237,324,8
1560,2239,106,5
1561,2241,301,8
1562,2242,308,8
1563,2243,351,9
1564,2244,256,8
1565,2245,165,7
1566,2246,370,9
1567,2247,522,9
1568,2248,195,7
1569,2249,225,8
1570,2250,147,6
1571,2251,156,7
1572,2252,324,8
1573,2253,390,9
1574,2254,340,9
1575,2255,522,9
1576,2256,38,2
1577,2257,191,7
1578,2258,240,8
1579,2259,88,4
1580,2260,692,9
1581,2261,708,9
1582,2262,91,4
1583,2263,817,9
1584,2264,349,9
1585,2266,449,9
1586,2267,25,1
1587,2268,302,8
1588,2271,141,6
1589,2272,105,5
1590,2273,229,8
1591,2274,871,9
1592,2275,239,8
1593,2277,243,8
1594,2280,387,9
1595,2281,341,9
1596,2286,212,8
1597,2287,284,8
1598,2288,364,9
1599,2289,194,7
1600,2290,77,4
1601,2294,78,4
1602,2295,156,7
1603,2296,284,8
1604,2297,53,3
1605,2298,13,1
1606,2299,50,2
1607,2300,36,2
1608,2301,59,3
1609,2302,304,8
1610,2303,254,8
1611,2304,74,4
1612,2305,298,8
1613,2306,38,2
1614,2307,68,3
1615,2308,430,9
1616,2309,673,9
1617,2312,80,4
1618,2313,231,8
1619,2314,139,6
1620,2315,40,2
1621,2316,529,9
1622,2317,217,8
1623,2318,233,8
1624,2319,203,7
1625,2321,296,8
1626,2322,347,9
1627,2323,226,8
1628,2324,221,8
1629,2326,107,5
1630,2327,109,5
1631,2328,104,5
1632,2329,57,3
1633,2330,64,3
1634,2331,153,7
1635,2332,347,9
1636,2334,155,7
1637,2335,793,9
1638,2339,211,8
1639,2342,114,5
1640,2346,62,3
1641,2348,289,8
1642,2350,152,7
1643,2352,59,3
1644,2353,1092,9
1645,2354,198,7
1646,2355,284,8
1647,2356,209,8
1648,2357,71,4
1649,2358,55,3
1650,2359,38,2
1651,2395,231,8
1652,2444,61,3
1653,2475,1008,9
1654,2483,75,4
1655,2487,131,6
1656,2488,106,5
1657,2491,92,4
1658,2492,151,6
1659,2494,191,7
1660,2495,266,8
1661,2512,195,7
1662,2515,81,4
1663,2516,196,7
1664,2517,149,6
1665,2519,93,5
1666,2520,62,3
1667,2521,338,9
1668,2523,365,9
1669,2524,109,5
1670,2525,73,4
1671,2526,89,4
1672,2527,39,2
1673,2528,71,4
1674,2529,84,4
1675,2530,163,7
1676,2531,104,5
1677,2532,112,5
1678,2533,136,6
1679,2534,1184,9
1680,2535,177,7
1681,2537,150,6
1682,2538,170,7
1683,2539,376,9
1684,2541,0,0
1685,2542,270,8
1686,2543,15,1
1687,2547,582,9
1688,2548,586,9
1689,2549,283,8
1690,2550,361,9
1691,2551,164,7
1692,2553,235,8
1693,2554,197,7
1694,2555,180,7
1695,2556,177,7
1696,2557,130,6
1697,2558,197,7
1698,2559,130,6
1699,2560,168,7
1700,2561,197,7
1701,2562,225,8
1702,2563,96,5
1703,2564,141,6
1704,2565,172,7
1705,2566,181,7
1706,2567,108,5
1707,2568,106,5
1708,2569,111,5
1709,2570,98,5
1710,2571,155,7
1711,2572,145,6
1712,2574,0,0
1713,2575,1,0
1714,2576,0,0
1715,2577,4,0
1716,2578,1,0
1717,2579,4,0
1718,2580,168,7
1719,2581,208,8
1720,2582,553,9
1721,2583,110,5
1722,2584,85,4
1723,2585,36,2
1724,2587,96,5
1725,2588,141,6
1726,2589,159,7
1727,2590,135,6
1728,2591,104,5
1729,2592,156,7
1730,2593,248,8
1731,2595,52,3
1732,2596,157,7
1733,2597,677,9
1734,2615,202,7
1735,2617,235,8
1736,2618,224,8
1737,2619,232,8
1738,2620,80,4
1739,2621,518,9
1740,2622,84,4
1741,2623,609,9
1742,2624,523,9
1743,2625,811,9
1744,2626,398,9
1745,2627,373,9
1746,2628,106,5
1747,2629,196,7
1748,2631,207,8
1749,2632,125,6
1750,2633,196,7
1751,2634,332,9
1752,2635,91,4
1753,2636,46,2
1754,2637,186,7
1755,2638,127,6
1756,2639,212,8
1757,2641,324,8
1758,2642,92,4
1759,2643,248,8
1760,2644,86,4
1761,2645,413,9
1762,2646,84,4
1763,2647,255,8
1764,2648,537,9
1765,2649,88,4
1766,2650,84,4
1767,2651,119,6
1768,2652,55,3
1769,2653,67,3
1770,2657,20,1
1771,2658,133,6
1772,2660,191,7
1773,2661,164,7
1774,2662,57,3
1775,2664,411,9
1776,2665,165,7
1777,2668,203,7
1778,2669,235,8
1779,2670,299,8
1780,2671,107,5
1781,2672,219,8
1782,2673,436,9
1783,2674,145,6
1784,2675,38,2
1785,2676,84,4
1786,2677,138,6
1787,2678,236,8
1788,2683,416,9
1789,2686,196,7
1790,2687,128,6
1791,2688,288,8
1792,2689,40,2
1793,2690,434,9
1794,2691,130,6
1795,2692,203,7
1796,2693,171,7
1797,2694,72,4
1798,2695,122,6
1799,2696,133,6
1800,2697,1046,9
1801,2700,57,3
1802,2701,85,4
1803,2702,216,8
1804,2703,48,2
1805,2705,144,6
1806,2706,138,6
1807,2707,98,5
1808,2709,66,3
1809,2710,174,7
1810,2712,87,4
1811,2717,176,7
1812,2719,439,9
1813,2720,207,8
1814,2729,269,8
1815,2730,265,8
1816,2731,127,6
1817,2733,78,4
1818,2734,155,7
1819,2735,456,9
1820,2736,552,9
1821,2737,586,9
1822,2738,39,2
1823,2739,124,6
1824,2740,142,6
1825,2741,153,7
1826,2742,120,6
1827,2743,144,6
1828,2744,189,7
1829,2745,410,9
1830,2746,229,8
1831,2747,100,5
1832,2752,318,8
1833,2760,266,8
1834,2762,383,9
1835,2763,0,0
1836,2764,166,7
1837,2765,57,3
1838,2766,75,4
1839,2767,414,9
1840,2768,308,8
1841,2769,420,9
1842,2770,781,9
1843,2771,1089,9
1844,2773,343,9
1845,2774,157,7
1846,2775,254,8
1847,2776,380,9
1848,2778,1070,9
1849,2779,148,6
1850,2780,115,5
1851,2781,212,8
1852,2782,495,9
1853,2783,371,9
1854,2784,172,7
1855,2785,207,8
1856,2786,212,8
1857,2787,302,8
1858,2788,281,8
1859,2790,163,7
1860,2791,134,6
1861,2792,188,7
1862,2793,154,7
1863,2794,85,4
1864,2796,170,7
1865,2797,30,2
1866,2798,52,3
1867,2799,127,6
1868,2800,98,5
1869,2801,779,9
1870,2802,109,5
1871,2803,192,7
1872,2804,308,8
1873,2805,292,8
1874,2806,283,8
1875,2810,738,9
1876,2811,152,7
1877,2812,45,2
1878,2813,36,2
1879,2814,78,4
1880,2815,66,3
1881,2817,560,9
1882,2819,173,7
1883,2820,111,5
1884,2821,355,9
1885,2822,233,8
1886,2823,131,6
1887,2824,172,7
1888,2825,45,2
1889,2826,90,4
1890,2827,62,3
1891,2828,107,5
1892,2829,69,3
1893,2830,88,4
1894,2831,100,5
1895,2832,49,2
1896,2833,213,8
1897,2834,70,3
1898,2835,39,2
1899,2837,122,6
1900,2838,29,2
1901,2840,44,2
1902,2841,47,2
1903,2842,50,2
1904,2843,18,1
1905,2844,47,2
1906,2845,42,2
1907,2846,135,6
1908,2847,66,3
1909,2848,30,2
1910,2849,175,7
1911,2850,36,2
1912,2852,1000,9
1913,2853,46,2
1914,2854,3,0
1915,2856,1,0
1916,2857,70,3
1917,2859,72,4
1918,2860,0,0
1919,2861,169,7
1920,2862,44,2
1921,2863,166,7
1922,2864,144,6
1923,2865,133,6
1924,2867,113,5
1925,2868,106,5
1926,2869,512,9
1927,2870,196,7
1928,2872,215,8
1929,2873,181,7
1930,2874,152,7
1931,2875,73,4
1932,2876,375,9
1933,2877,162,7
1934,2878,270,8
1935,2879,250,8
1936,2880,16,1
1937,2882,95,5
1938,2885,2377,9
1939,2886,488,9
1940,2887,300,8
1941,2888,102,5
1942,2889,233,8
1943,2890,261,8
1944,2891,169,7
1945,2892,143,6
1946,2893,125,6
1947,2894,77,4
1948,2895,128,6
1949,2896,584,9
1950,2897,137,6
1951,2898,228,8
1952,2899,106,5
1953,2900,79,4
1954,2901,182,7
1955,2902,671,9
1956,2903,284,8
1957,2904,322,8
1958,2905,175,7
1959,2906,267,8
1960,2907,104,5
1961,2908,920,9
1962,2909,545,9
1963,2911,144,6
1964,2912,117,5
1965,2913,140,6
1966,2914,91,4
1967,2915,109,5
1968,2916,121,6
1969,2917,189,7
1970,2918,66,3
1971,2919,347,9
1972,2920,506,9
1973,2921,152,7
1974,2922,75,4
1975,2923,310,8
1976,2925,63,3
1977,2926,138,6
1978,2928,10,1
1979,2931,685,9
1980,2932,1229,9
1981,2934,402,9
1982,2935,186,7
1983,2936,184,7
1984,2937,211,8
1985,2938,76,4
1986,2939,79,4
1987,2940,80,4
1988,2941,121,6
1989,2944,145,6
1990,2946,348,9
1991,2947,172,7
1992,2948,123,6
1993,2949,78,4
1994,2950,438,9
1995,2952,91,4
1996,2953,42,2
1997,2954,524,9
1998,2956,619,9
1999,2957,200,7
2000,2958,435,9
2001,2959,291,8
2002,2960,143,6
2003,2961,571,9
2004,2962,237,8
2005,2963,291,8
2006,2965,306,8
2007,2966,252,8
2008,2967,225,8
2009,2968,158,7
2010,2969,286,8
2011,2971,132,6
2012,2972,91,4
2013,2975,381,9
2014,2976,103,5
2015,2977,126,6
2016,2978,103,5
2017,2979,80,4
2018,2980,46,2
2019,2981,93,5
2020,2982,196,7
2021,2983,167,7
2022,2984,60,3
2023,2986,90,4
2024,2987,456,9
2025,2988,0,0
2026,2990,169,7
2027,2992,272,8
2028,2993,64,3
2029,2994,33,2
2030,2995,78,4
2031,2996,20,1
2032,2997,233,8
2033,2998,73,4
2034,2999,43,2
2035,3000,178,7
2036,3001,110,5
2037,3002,184,7
2038,3003,40,2
2039,3004,40,2
2040,3005,187,7
2041,3006,250,8
2042,3007,92,4
2043,3008,180,7
2044,3009,165,7
2045,3010,75,4
2046,3012,121,6
2047,3013,132,6
2048,3014,548,9
2049,3015,357,9
2050,3017,220,8
2051,3018,112,5
2052,3020,311,8
2053,3021,370,9
2054,3024,158,7
2055,3026,52,3
2056,3028,658,9
2057,3029,121,6
2058,3030,272,8
2059,3032,254,8
2060,3033,475,9
2061,3034,237,8
2062,3035,297,8
2063,3036,85,4
2064,3037,168,7
2065,3038,70,3
2066,3039,159,7
2067,3040,179,7
2068,3042,51,3
2069,3043,278,8
2070,3045,49,2
2071,3046,82,4
2072,3047,49,2
2073,3048,71,4
2074,3049,37,2
2075,3050,64,3
2076,3052,93,5
2077,3053,109,5
2078,3054,312,8
2079,3055,482,9
2080,3059,238,8
2081,3060,117,5
2082,3061,50,2
2083,3062,48,2
2084,3064,661,9
2085,3065,1172,9
2086,3066,1333,9
2087,3067,118,6
2088,3068,501,9
2089,3069,142,6
2090,3070,110,5
2091,3071,265,8
2092,3073,163,7
2093,3074,355,9
2094,3075,169,7
2095,3077,299,8
2096,3078,42,2
2097,3080,38,2
2098,3081,90,4
2099,3082,287,8
2100,3083,37,2
2101,3084,551,9
2102,3087,341,9
2103,3090,98,5
2104,3091,1023,9
2105,3092,150,6
2106,3093,322,8
2107,3094,169,7
2108,3096,171,7
2109,3097,109,5
2110,3098,446,9
2111,3099,276,8
2112,3101,188,7
2113,3104,177,7
2114,3105,425,9
2115,3106,853,9
2116,3107,298,8
2117,3108,353,9
2118,3109,243,8
2119,3110,77,4
2120,3111,72,4
2121,3112,53,3
2122,3113,249,8
2123,3115,180,7
2124,3117,232,8
2125,3118,109,5
2126,3119,241,8
2127,3120,117,5
2128,3121,0,0
2129,3122,488,9
2130,3123,396,9
2131,3125,253,8
2132,3126,266,8
2133,3127,243,8
2134,3131,181,7
2135,3133,322,8
2136,3134,183,7
2137,3135,261,8
2138,3140,66,3
2139,3141,86,4
2140,3142,169,7
2141,3145,124,6
2142,3146,893,9
2143,3148,353,9
2144,3149,144,6
2145,3150,142,6
2146,3151,104,5
2147,3155,216,8
2148,3156,473,9
2149,3157,774,9
2150,3158,185,7
2151,3159,360,9
2152,3161,256,8
2153,3162,985,9
2154,3163,279,8
2155,3164,563,9
2156,3166,34,2
2157,3167,54,3
2158,3169,184,7
2159,3170,276,8
2160,3171,198,7
2161,3172,609,9
2162,3174,131,6
2163,3175,93,5
2164,3176,191,7
2165,3177,85,4
2166,3178,371,9
2167,3181,462,9
2168,3182,158,7
2169,3183,550,9
2170,3184,400,9
2171,3185,495,9
2172,3187,348,9
2173,3188,413,9
2174,3189,147,6
2175,3190,615,9
2176,3191,393,9
2177,3192,553,9
2178,3195,92,4
2179,3196,73,4
2180,3198,557,9
2181,3199,169,7
2182,3200,108,5
2183,3201,20,1
2184,3202,485,9
2185,3203,66,3
2186,3204,160,7
2187,3205,231,8
2188,3206,298,8
2189,3207,189,7
2190,3208,159,7
2191,3209,111,5
2192,3211,67,3
2193,3212,156,7
2194,3213,77,4
2195,3214,93,5
2196,3215,196,7
2197,3216,86,4
2198,3217,193,7
2199,3218,53,3
2200,3219,109,5
2201,3221,203,7
2202,3222,29,2
2203,3223,338,9
2204,3224,69,3
2205,3225,124,6
2206,3226,330,9
2207,3227,236,8
2208,3228,358,9
2209,3229,199,7
2210,3231,37,2
2211,3232,81,4
2212,3233,94,5
2213,3234,81,4
2214,3235,181,7
2215,3236,191,7
2216,3237,118,6
2217,3238,31,2
2218,3239,119,6
2219,3240,607,9
2220,3241,114,5
2221,3242,264,8
2222,3248,226,8
2223,3249,251,8
2224,3250,75,4
2225,3251,592,9
2226,3257,52,3
2227,3263,136,6
2228,3265,903,9
2229,3266,23,1
2230,3267,151,6
2231,3268,61,3
2232,3269,294,8
2233,3270,116,5
2234,3273,240,8
2235,3274,107,5
2236,3275,210,8
2237,3276,566,9
2238,3280,621,9
2239,3281,118,6
2240,3283,78,4
2241,3284,70,3
2242,3290,107,5
2243,3291,105,5
2244,3292,53,3
2245,3293,69,3
2246,3294,120,6
2247,3295,244,8
2248,3297,513,9
2249,3298,161,7
2250,3299,131,6
2251,3300,420,9
2252,3301,278,8
2253,3303,918,9
2254,3304,563,9
2255,3305,191,7
2256,3306,378,9
2257,3308,394,9
2258,3309,847,9
2259,3310,147,6
2260,3312,1268,9
2261,3313,479,9
2262,3315,1069,9
2263,3316,60,3
2264,3320,1647,9
2265,3321,51,3
2266,3326,1688,9
2267,3329,1077,9
2268,3336,200,7
2269,3337,443,9
2270,3338,90,4
2271,3339,331,9
2272,3340,171,7
2273,3344,47,2
2274,3346,38,2
2275,3347,50,3
2276,3350,194,7
2277,3351,188,7
2278,3352,165,7
2279,3354,93,5
2280,3355,50,3
2281,3356,445,9
2282,3357,350,9
2283,3358,429,9
2284,3359,127,6
2285,3360,73,4
2286,3361,52,3
2287,3362,101,5
2288,3363,153,7
2289,3364,187,7
2290,3371,234,8
2291,3373,190,7
2292,3375,68,3
2293,3376,239,8
2294,3381,65,3
2295,3382,111,5
2296,3383,848,9
2297,3384,125,6
2298,3385,342,9
2299,3386,47,2
2300,3394,232,8
2301,3396,563,9
2302,3397,280,8
2303,3398,654,9
2304,3399,369,9
2305,3400,281,8
2306,3416,257,8
2307,3417,322,8
2308,3418,161,7
2309,3419,139,6
2310,3420,177,7
2311,3421,148,6
2312,3422,202,7
2313,3423,91,4
2314,3425,131,6
2315,3426,131,6
2316,3428,256,8
2317,3429,183,7
2318,3430,137,6
2319,3431,130,6
2320,3433,102,5
2321,3434,214,8
2322,3437,197,7
2323,3439,146,6
2324,3440,219,8
2325,3441,90,4
2326,3442,96,5
2327,3443,94,5
2328,3444,108,5
2329,3445,100,5
2330,3446,175,7
2331,3447,97,5
2332,3448,96,5
2333,3449,86,4
2334,3451,87,4
2335,3452,96,5
2336,3454,382,9
2337,3455,172,7
2338,3456,568,9
2339,3458,752,9
2340,3459,181,7
2341,3460,153,7
2342,3467,72,4
2343,3475,176,7
2344,3476,286,8
2345,3479,771,9
2346,3480,560,9
2347,3481,380,9
2348,3482,457,9
2349,3483,39,2
2350,3484,108,5
2351,3485,488,9
2352,3486,442,9
2353,3487,272,8
2354,3488,319,8
2355,3489,149,6
2356,3490,317,8
2357,3491,344,9
2358,3492,21,1
2359,3508,335,9
2360,3512,125,6
2361,3516,556,9
2362,3535,6,1
2363,3543,72,4
2364,3547,57,3
2365,3549,310,8
2366,3550,168,7
2367,3551,1102,9
2368,3552,203,7
2369,3553,1084,9
2370,3554,235,8
2371,3556,231,8
2372,3557,150,6
2373,3558,500,9
2374,3559,296,8
2375,3560,456,9
2376,3561,239,8
2377,3562,154,7
2378,3563,170,7
2379,3565,501,9
2380,3566,650,9
2381,3567,211,8
2382,3568,127,6
2383,3569,783,9
2384,3570,307,8
2385,3572,486,9
2386,3574,150,6
2387,3575,196,7
2388,3576,362,9
2389,3577,105,5
2390,3578,28,2
2391,3579,285,8
2392,3581,48,2
2393,3586,424,9
2394,3587,97,5
2395,3588,158,7
2396,3589,116,5
2397,3590,128,6
2398,3592,247,8
2399,3593,369,9
2400,3594,191,7
2401,3595,59,3
2402,3596,300,8
2403,3597,222,8
2404,3598,129,6
2405,3600,398,9
2406,3601,154,7
2407,3603,184,7
2408,3604,115,5
2409,3605,127,6
2410,3606,280,8
2411,3607,99,5
2412,3608,606,9
2413,3609,494,9
2414,3611,942,9
2415,3612,217,8
2416,3613,208,8
2417,3614,169,7
2418,3615,313,8
2419,3617,12,1
2420,3619,96,5
2421,3620,169,7
2422,3621,178,7
2423,3622,200,7
2424,3623,174,7
2425,3624,285,8
2426,3625,213,8
2427,3626,36,2
2428,3627,263,8
2429,3628,364,9
2430,3630,442,9
2431,3631,97,5
2432,3632,114,5
2433,3633,88,4
2434,3635,401,9
2435,3636,303,8
2436,3638,434,9
2437,3640,112,5
2438,3641,12,1
2439,3642,132,6
2440,3643,602,9
2441,3645,48,2
2442,3646,421,9
2443,3651,261,8
2444,3652,84,4
2445,3654,406,9
2446,3655,262,8
2447,3656,272,8
2448,3658,101,5
2449,3659,464,9
2450,3660,320,8
2451,3661,361,9
2452,3662,325,8
2453,3663,210,8
2454,3664,160,7
2455,3665,372,9
2456,3667,652,9
2457,3669,246,8
2458,3670,593,9
2459,3671,88,4
2460,3672,217,8
2461,3673,571,9
2462,3674,162,7
2463,3675,318,8
2464,3676,1195,9
2465,3678,357,9
2466,3679,167,7
2467,3680,86,4
2468,3681,61,3
2469,3682,385,9
2470,3683,198,7
2471,3684,188,7
2472,3685,596,9
2473,3687,128,6
2474,3688,819,9
2475,3689,363,9
2476,3690,445,9
2477,3691,235,8
2478,3692,370,9
2479,3693,380,9
2480,3694,79,4
2481,3695,176,7
2482,3696,100,5
2483,3697,66,3
2484,3698,45,2
2485,3699,56,3
2486,3700,69,3
2487,3702,193,7
2488,3703,144,6
2489,3704,110,5
2490,3705,144,6
2491,3706,157,7
2492,3707,210,8
2493,3708,562,9
2494,3709,356,9
2495,3710,391,9
2496,3712,124,6
2497,3713,71,4
2498,3714,220,8
2499,3716,654,9
2500,3717,877,9
2501,3718,439,9
2502,3720,136,6
2503,3725,1473,9
2504,3726,507,9
2505,3727,269,8
2506,3728,396,9
2507,3730,113,5
2508,3732,152,7
2509,3735,401,9
2510,3736,184,7
2511,3737,225,8
2512,3738,119,6
2513,3739,115,5
2514,3741,278,8
2515,3742,76,4
2516,3743,60,3
2517,3744,66,3
2518,3745,232,8
2519,3746,175,7
2520,3747,172,7
2521,3748,105,5
2522,3749,150,6
2523,3750,105,5
2524,3751,159,7
2525,3752,154,7
2526,3753,200,7
2527,3754,95,5
2528,3755,235,8
2529,3756,158,7
2530,3757,289,8
2531,3758,168,7
2532,3759,259,8
2533,3760,144,6
2534,3761,146,6
2535,3762,105,5
2536,3763,94,5
2537,3764,178,7
2538,3765,75,4
2539,3766,184,7
2540,3767,293,8
2541,3768,126,6
2542,3769,83,4
2543,3770,80,4
2544,3772,111,5
2545,3773,116,5
2546,3775,369,9
2547,3776,243,8
2548,3777,152,7
2549,3778,306,8
2550,3779,98,5
2551,3780,83,4
2552,3781,156,7
2553,3782,122,6
2554,3783,243,8
2555,3784,396,9
2556,3785,166,7
2557,3786,126,6
2558,3787,101,5
2559,3788,320,8
2560,3790,130,6
2561,3791,669,9
2562,3792,124,6
2563,3795,112,5
2564,3796,150,6
2565,3797,129,6
2566,3798,144,6
2567,3799,329,9
2568,3800,278,8
2569,3801,297,8
2570,3802,18,1
2571,3803,8,1
2572,3804,28,2
2573,3805,15,1
2574,3806,9,1
2575,3808,3,0
2576,3809,9,1
2577,3810,8,1
2578,3811,40,2
2579,3812,8,1
2580,3813,19,1
2581,3814,114,5
2582,3815,993,9
2583,3816,66,3
2584,3817,55,3
2585,3818,132,6
2586,3820,26,1
2587,3821,75,4
2588,3822,36,2
2589,3823,9,1
2590,3824,59,3
2591,3827,375,9
2592,3831,168,7
2593,3832,415,9
2594,3833,151,6
2595,3834,52,3
2596,3835,183,7
2597,3836,322,8
2598,3837,524,9
2599,3838,686,9
2600,3839,269,8
2601,3840,186,7
2602,3841,133,6
2603,3842,265,8
2604,3843,259,8
2605,3845,698,9
2606,3846,231,8
2607,3848,181,7
2608,3849,93,5
2609,3850,49,2
2610,3851,108,5
2611,3852,187,7
2612,3853,159,7
2613,3854,99,5
2614,3855,194,7
2615,3856,541,9
2616,3857,110,5
2617,3858,208,8
2618,3859,37,2
2619,3860,193,7
2620,3861,199,7
2621,3866,315,8
2622,3868,133,6
2623,3872,138,6
2624,3875,601,9
2625,3880,347,9
2626,3881,417,9
2627,3882,35,2
2628,3883,33,2
2629,3884,63,3
2630,3885,33,2
2631,3886,39,2
2632,3887,138,6
2633,3888,35,2
2634,3889,52,3
2635,3890,41,2
2636,3891,77,4
2637,3892,51,3
2638,3895,386,9
2639,3897,253,8
2640,3898,85,4
2641,3899,114,5
2642,3902,102,5
2643,3903,41,2
2644,3904,24,1
2645,3906,57,3
2646,3908,158,7
2647,3909,319,8
2648,3910,111,5
2649,3911,283,8
2650,3912,289,8
2651,3913,240,8
2652,3914,199,7
2653,3915,219,8
2654,3916,226,8
2655,3918,177,7
2656,3920,179,7
2657,3921,404,9
2658,3925,505,9
2659,3927,319,8
2660,3929,242,8
2661,3930,879,9
2662,3931,151,6
2663,3932,906,9
2664,3933,71,4
2665,3934,363,9
2666,3936,166,7
2667,3937,205,7
2668,3938,55,3
2669,3939,272,8
2670,3945,655,9
2671,3948,107,5
2672,3949,338,9
2673,3950,49,2
2674,3952,585,9
2675,3953,183,7
2676,3954,93,5
2677,3955,132,6
2678,3956,995,9
2679,3957,80,4
2680,3958,414,9
2681,3959,195,7
2682,3960,99,5
2683,3963,38,2
2684,3964,232,8
2685,3965,433,9
2686,3972,96,5
2687,3973,174,7
2688,3975,257,8
2689,3976,318,8
2690,3977,128,6
2691,3978,681,9
2692,3980,188,7
2693,3981,424,9
2694,3982,24,1
2695,3983,185,7
2696,3984,225,8
2697,3985,249,8
2698,3987,184,7
2699,3988,459,9
2700,3990,200,7
2701,3991,119,6
2702,3992,375,9
2703,3993,154,7
2704,3995,117,5
2705,3996,166,7
2706,3998,177,7
2707,4000,464,9
2708,4001,259,8
2709,4004,104,5
2710,4005,388,9
2711,4007,71,4
2712,4008,89,4
2713,4009,101,5
2714,4010,60,3
2715,4012,156,7
2716,4013,83,4
2717,4014,48,2
2718,4015,115,5
2719,4016,410,9
2720,4017,200,7
2721,4018,87,4
2722,4019,0,0
2723,4023,741,9
2724,4025,68,3
2725,4026,116,5
2726,4033,89,4
2727,4034,35,2
2728,4035,400,9
2729,4036,238,8
2730,4037,67,3
2731,4038,252,8
2732,4040,384,9
2733,4041,314,8
2734,4043,405,9
2735,4045,73,4
2736,4046,123,6
2737,4047,153,7
2738,4048,236,8
2739,4049,137,6
2740,4050,94,5
2741,4051,107,5
2742,4052,168,7
2743,4053,127,6
2744,4054,140,6
2745,4055,387,9
2746,4056,107,5
2747,4057,261,8
2748,4058,96,5
2749,4059,96,5
2750,4060,120,6
2751,4061,152,7
2752,4062,33,2
2753,4063,82,4
2754,4064,57,3
2755,4065,75,4
2756,4066,215,8
2757,4067,1036,9
2758,4068,100,5
2759,4069,233,8
2760,4070,191,7
2761,4071,127,6
2762,4072,324,8
2763,4074,147,6
2764,4076,191,7
2765,4077,285,8
2766,4081,14,1
2767,4082,249,8
2768,4084,136,6
2769,4085,325,8
2770,4086,542,9
2771,4087,1128,9
2772,4088,1268,9
2773,4089,1008,9
2774,4090,315,8
2775,4091,212,8
2776,4092,652,9
2777,4093,334,9
2778,4094,176,7
2779,4097,307,8
2780,4099,180,7
2781,4100,56,3
2782,4101,50,3
2783,4102,68,3
2784,4103,41,2
2785,4104,4,0
2786,4105,180,7
2787,4107,20,1
2788,4108,142,6
2789,4109,18,1
2790,4110,190,7
2791,4111,42,2
2792,4112,14,1
2793,4113,109,5
2794,4114,2,0
2795,4115,39,2
2796,4116,523,9
2797,4117,72,4
2798,4118,1249,9
2799,4121,127,6
2800,4122,192,7
2801,4123,138,6
2802,4124,87,4
2803,4125,245,8
2804,4126,99,5
2805,4127,0,0
2806,4128,231,8
2807,4129,234,8
2808,4130,249,8
2809,4131,333,9
2810,4133,210,8
2811,4134,206,7
2812,4135,74,4
2813,4137,389,9
2814,4139,140,6
2815,4140,258,8
2816,4141,222,8
2817,4142,142,6
2818,4143,198,7
2819,4144,227,8
2820,4145,103,5
2821,4146,57,3
2822,4147,139,6
2823,4148,54,3
2824,4149,445,9
2825,4150,83,4
2826,4151,148,6
2827,4152,239,8
2828,4153,125,6
2829,4154,375,9
2830,4155,274,8
2831,4157,164,7
2832,4158,56,3
2833,4159,86,4
2834,4160,131,6
2835,4161,65,3
2836,4162,146,6
2837,4163,600,9
2838,4166,61,3
2839,4168,96,5
2840,4170,334,9
2841,4171,431,9
2842,4172,772,9
2843,4173,364,9
2844,4174,447,9
2845,4175,317,8
2846,4176,425,9
2847,4179,257,8
2848,4184,67,3
2849,4185,54,3
2850,4188,668,9
2851,4189,216,8
2852,4190,292,8
2853,4191,305,8
2854,4192,271,8
2855,4193,986,9
2856,4194,214,8
2857,4199,202,7
2858,4200,480,9
2859,4201,77,4
2860,4204,556,9
2861,4205,343,9
2862,4207,28,2
2863,4208,1124,9
2864,4209,452,9
2865,4210,99,5
2866,4211,215,8
2867,4212,331,9
2868,4214,599,9
2869,4215,591,9
2870,4216,398,9
2871,4217,501,9
2872,4218,220,8
2873,4221,411,9
2874,4222,158,7
2875,4223,591,9
2876,4224,57,3
2877,4225,51,3
2878,4228,0,0
2879,4232,410,9
2880,4233,556,9
2881,4234,168,7
2882,4236,206,7
2883,4237,82,4
2884,4238,51,3
2885,4239,119,6
2886,4240,158,7
2887,4241,100,5
2888,4242,82,4
2889,4245,201,7
2890,4246,40,2
2891,4247,86,4
2892,4248,78,4
2893,4249,94,5
2894,4250,23,1
2895,4253,62,3
2896,4254,301,8
2897,4255,144,6
2898,4256,145,6
2899,4257,182,7
2900,4258,237,8
2901,4259,125,6
2902,4261,139,6
2903,4267,137,6
2904,4277,109,5
2905,4281,203,7
2906,4282,1457,9
2907,4283,194,7
2908,4284,97,5
2909,4285,93,5
2910,4286,319,8
2911,4287,285,8
2912,4288,174,7
2913,4289,110,5
2914,4291,102,5
2915,4292,492,9
2916,4293,118,6
2917,4294,193,7
2918,4295,28,2
2919,4296,227,8
2920,4297,517,9
2921,4298,110,5
2922,4299,308,8
2923,4300,187,7
2924,4301,154,7
2925,4302,161,7
2926,4303,857,9
2927,4306,150,6
2928,4308,96,5
2929,4311,464,9
2930,4312,574,9
2931,4313,443,9
2932,4314,182,7
2933,4316,194,7
2934,4317,117,5
2935,4318,371,9
2936,4319,62,3
2937,4320,69,3
2938,4321,65,3
2939,4322,185,7
2940,4323,392,9
2941,4324,81,4
2942,4325,98,5
2943,4326,62,3
2944,4327,103,5
2945,4329,194,7
2946,4330,72,4
